CODIGO  ;DESCRICAO DO INSUMO;UNIDADE;ORIGEM DO PRECO;  PRECO MEDIANO R$
3535;JOELHO PVC, SOLDAVEL, 90 GRAUS, 40 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;3,47
3540;JOELHO PVC, SOLDAVEL, 90 GRAUS, 50 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;3,86
3539;JOELHO PVC, SOLDAVEL, 90 GRAUS, 60 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;17,65
3513;JOELHO PVC, SOLDAVEL, 90 GRAUS, 85 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;63,04
3492;"JOELHO PVC, 45 GRAUS, ROSCAVEL,  1 1/2"", AGUA FRIA PREDIAL";UN    ;CR;7,41
3491;"JOELHO PVC, 45 GRAUS, ROSCAVEL, 1 1/4"",  AGUA FRIA PREDIAL";UN    ;CR;6,16
3493;"JOELHO PVC, 45 GRAUS, ROSCAVEL, 2"", AGUA FRIA PREDIAL";UN    ;CR;14,39
12628;JOELHO PVC, 60 GRAUS, DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PLUVIAL PREDIAL;UN    ;AS;5,87
12629;JOELHO PVC, 90 GRAUS, DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PLUVIAL PREDIAL;UN    ;AS;6,37
3481;"JOELHO PVC, 90 GRAUS, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL";UN    ;CR;7,51
3510;"JOELHO PVC, 90 GRAUS, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL";UN    ;CR;6,59
3508;"JOELHO PVC, 90 GRAUS, ROSCAVEL, 2"", AGUA FRIA PREDIAL";UN    ;C ;15,00
3489;"JOELHO, PVC COM ROSCA E BUCHA LATAO, 90 GRAUS,  3/4"", PARA AGUA FRIA PREDIAL";UN    ;CR;9,15
20151;JOELHO, PVC SERIE R, 45 GRAUS, DN 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;16,82
20152;JOELHO, PVC SERIE R, 45 GRAUS, DN 150 MM, PARA ESGOTO PREDIAL;UN    ;CR;53,32
20148;JOELHO, PVC SERIE R, 45 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL;UN    ;CR;3,09
20149;JOELHO, PVC SERIE R, 45 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL;UN    ;CR;4,65
20150;JOELHO, PVC SERIE R, 45 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;12,23
20157;JOELHO, PVC SERIE R, 90 GRAUS, DN 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;20,91
20158;JOELHO, PVC SERIE R, 90 GRAUS, DN 150 MM, PARA ESGOTO PREDIAL;UN    ;CR;68,58
20154;JOELHO, PVC SERIE R, 90 GRAUS, DN 40 MM, PARA ESGOTO PREDIAL;UN    ;CR;3,40
20155;JOELHO, PVC SERIE R, 90 GRAUS, DN 50 MM, PARA ESGOTO PREDIAL;UN    ;CR;5,33
20156;JOELHO, PVC SERIE R, 90 GRAUS, DN 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;12,67
3512;JOELHO, PVC SOLDAVEL, 45 GRAUS, 110 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;134,09
3499;JOELHO, PVC SOLDAVEL, 45 GRAUS, 20 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;0,56
3500;JOELHO, PVC SOLDAVEL, 45 GRAUS, 25 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;0,98
3501;JOELHO, PVC SOLDAVEL, 45 GRAUS, 32 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;2,61
3502;JOELHO, PVC SOLDAVEL, 45 GRAUS, 40 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;3,80
3503;JOELHO, PVC SOLDAVEL, 45 GRAUS, 50 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;4,74
3477;JOELHO, PVC SOLDAVEL, 45 GRAUS, 60 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;17,03
3478;JOELHO, PVC SOLDAVEL, 45 GRAUS, 75 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;41,27
3525;JOELHO, PVC SOLDAVEL, 45 GRAUS, 85 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;46,75
3511;JOELHO, PVC SOLDAVEL, 90 GRAUS, 75 MM, PARA AGUA FRIA PREDIAL;UN    ;CR;55,92
3104;JOGO DE FERRAGENS CROMADAS P/ PORTA DE VIDRO TEMPERADO, UMA FOLHA COMPOSTA: DOBRADICA SUPERIOR (101) E INFERIOR (103),TRINCO (502), FECHADURA (520),CONTRA FECHADURA (531),COM CAPUCHINHO;CJ    ;CR;287,47
12032;JOGO DE TRANQUETA E ROSETA QUADRADA DE SOBREPOR SEM FUROS, EM LATAO CROMADO, *50 X 50* MM, PARA FECHADURA DE PORTA DE BANHEIRO;JG    ;CR;33,09
12030;JOGO DE TRANQUETA E ROSETA REDONDA DE SOBREPOR SEM FUROS, EM LATAO CROMADO, DIAMETRO *50* MM, PARA FECHADURA DE PORTA DE BANHEIRO;JG    ;CR;31,09
10908;JUNCAO DE REDUCAO INVERTIDA, PVC SOLDAVEL, 100 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;10,52
10909;JUNCAO DE REDUCAO INVERTIDA, PVC SOLDAVEL, 100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;12,78
3669;JUNCAO DE REDUCAO INVERTIDA, PVC SOLDAVEL, 75 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;7,70
20138;JUNCAO DE REDUCAO SIMPLES, COM BOLSA PARA ANEL, PVC LEVE,  150 X 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;63,04
20139;JUNCAO DUPLA, PVC SERIE R, DN 100 X 100 X 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;47,66
3668;JUNCAO DUPLA, PVC SOLDAVEL, DN 100 X 100 X 100 MM , SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;25,32
3656;JUNCAO DUPLA, PVC SOLDAVEL, DN 75 X 75 X 75 MM , SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;12,78
10911;JUNCAO INVERTIDA, PVC SOLDAVEL, 75 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;12,11
3654;"JUNCAO PVC  ROSCAVEL, 45 GRAUS, 1/2"", PARA AGUA FRIA PREDIAL";UN    ;CR;7,95
3663;"JUNCAO PVC  ROSCAVEL, 45 GRAUS, 1"", PARA AGUA FRIA PREDIAL";UN    ;CR;16,02
3664;"JUNCAO PVC  ROSCAVEL, 45 GRAUS, 3/4"", PARA AGUA FRIA PREDIAL";UN    ;CR;9,17
3655;"JUNCAO PVC, 45 GRAUS, ROSCAVEL, 1 1/2"", PARA AGUA FRIA PREDIAL";UN    ;CR;23,00
3657;"JUNCAO PVC, 45 GRAUS, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL";UN    ;CR;16,93
3665;"JUNCAO PVC, 45 GRAUS, ROSCAVEL, 2"", AGUA FRIA PREDIAL";UN    ;CR;34,61
12625;JUNCAO PVC, 60 GRAUS, CIRCULAR,  DIAMETRO ENTRE 80 E 100 MM, PARA DRENAGEM PLUVIAL PREDIAL;UN    ;AS;8,06
20136;JUNCAO SIMPLES, PVC LEVE, 150 MM, PARA ESGOTO PREDIAL;UN    ;CR;94,07
20144;JUNCAO SIMPLES, PVC SERIE R, DN 100 X 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;38,41
20143;JUNCAO SIMPLES, PVC SERIE R, DN 100 X 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;36,96
20145;JUNCAO SIMPLES, PVC SERIE R, DN 150 X 100 MM, PARA ESGOTO PREDIAL;UN    ;CR;88,57
20146;JUNCAO SIMPLES, PVC SERIE R, DN 150 X 150 MM, PARA ESGOTO PREDIAL;UN    ;CR;107,72
20140;JUNCAO SIMPLES, PVC SERIE R, DN 40 X 40 MM, PARA ESGOTO PREDIAL;UN    ;CR;6,38
20141;JUNCAO SIMPLES, PVC SERIE R, DN 50 X 50 MM, PARA ESGOTO PREDIAL;UN    ;CR;9,59
20142;JUNCAO SIMPLES, PVC SERIE R, DN 75 X 75 MM, PARA ESGOTO PREDIAL;UN    ;CR;24,36
3659;JUNCAO SIMPLES, PVC, DN 100 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;10,74
3660;JUNCAO SIMPLES, PVC, DN 100 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;14,67
3662;JUNCAO SIMPLES, PVC, DN 50 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;5,55
3661;JUNCAO SIMPLES, PVC, DN 75 X 50 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;8,25
3658;JUNCAO SIMPLES, PVC, DN 75 X 75 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;10,52
3670;JUNCAO SIMPLES, PVC, 45 GRAUS, DN 100 X 100 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;14,87
3666;JUNCAO SIMPLES, PVC, 45 GRAUS, DN 40 X 40 MM, SERIE NORMAL PARA ESGOTO PREDIAL;UN    ;CR;2,33
14157;JUNCAO 2 GARRAS PARA FITA PERFURADA;UN    ;AS;1,30
10865;JUNCAO, PVC PBA, BBB, DN 50 / DE 60 MM, PARA REDE DE AGUA (NBR 5647);UN    ;AS;12,45
3653;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 100 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;25,13
3649;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 150 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;64,35
3651;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 200 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;96,90
3650;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 250 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;134,99
3645;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 300 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;294,47
3646;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 350 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;479,44
3647;JUNCAO, PVC, 45 GRAUS, JE, BBB, DN 400 MM, PARA REDE COLETORA DE ESGOTO (NBR 10569);UN    ;AS;550,53
39875;JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 35 MM;UN    ;AS;305,38
39876;JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 42 MM;UN    ;AS;382,34
39877;JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 54 MM;UN    ;AS;530,29
39878;JUNTA DE EXPANSAO BRONZE/LATAO (REF 900), PONTA X PONTA, 66 MM;UN    ;AS;700,42
39872;JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 15 MM;UN    ;AS;209,42
39873;JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 22 MM;UN    ;AS;242,92
39874;JUNTA DE EXPANSAO DE COBRE (REF 900), PONTA X PONTA, 28 MM;UN    ;AS;266,81
3674;JUNTA DILATACAO ELASTICA PARA CONCRETO (FUGENBAND) O-12, ATE 5 MCA;M     ;CR;106,69
3681;JUNTA DILATACAO ELASTICA PARA CONCRETO (FUGENBAND) O-22, ATE 30 MCA;M     ;CR;158,74
3676;JUNTA DILATACAO ELASTICA PARA CONCRETO (FUGENBAND) O-35/10, ATE 100 MCA;M     ;CR;597,38
3679;JUNTA DILATACAO ELASTICA PARA CONCRETO (FUGENBAND) O-35/6, ATE 100 MCA;M     ;CR;494,23
3672;JUNTA PLASTICA DE DILATACAO PARA PISOS, COR CINZA, 10 X 4,5 MM (ALTURA X ESPESSURA);M     ;CR;1,68
3671;JUNTA PLASTICA DE DILATACAO PARA PISOS, COR CINZA, 17 X 3 MM (ALTURA X ESPESSURA);M     ;C ;1,59
3673;JUNTA PLASTICA DE DILATACAO PARA PISOS, COR CINZA, 27 X 3 MM (ALTURA X ESPESSURA);M     ;CR;2,49
38394;KIT ACESSORIOS PARA COMPRESSOR DE AR, 5 PECAS (PISTOLAS PINTURA, LIMPEZA E PULVERIZACAO, CALIBRADOR E MANGUEIRA);UN    ;CR;186,06
3729;"KIT CAVALETE PVC COM REGISTRO 1/2"", COMPLETO";UN    ;AS;41,25
63;"KIT CAVALETE PVC COM REGISTRO 3/4"", COMPLETO";UN    ;AS;39,07
39398;KIT DE ACESSORIOS PARA BANHEIRO EM METAL CROMADO, 5 PECAS;UN    ;CR;71,18
13343;KIT DE MATERIAIS PARA BRACADEIRA PARA FIXACAO EM POSTE CIRCULAR, CONTEM TRES FIXADORES E UM ROLO DE FITA DE 3 M EM ACO CARBONO;UN    ;CR;26,79
12118;KIT DE PROTECAO ARSTOP PARA AR CONDICIONADO, TOMADA PADRAO 2P+T 20 A, COM DISJUNTOR UNIPOLAR DIN 20A;UN    ;CR;13,36
39482;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 60 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA);UN    ;CR;304,16
39486;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 60 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;267,98
39483;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA);UN    ;CR;290,10
39487;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;270,74
39484;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 80 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA);UN    ;CR;292,86
39488;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 80 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;273,51
39485;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 90 X 210 CM, E = *35* MM, COM MARCO EM ACO, NUCLEO COLMEIA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA);UN    ;CR;306,71
39489;KIT PORTA PRONTA DE MADEIRA, FOLHA LEVE (NBR 15930) DE 90 X 210 CM, E = 35 MM, NUCLEO COLMEIA, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;287,35
39494;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 60 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;293,10
39490;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 60 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;332,26
39495;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;304,16
39491;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 70 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;342,87
39496;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 80 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;315,11
39492;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 80 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;344,98
39497;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 90 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM PRIMER PARA PINTURA (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;326,17
39493;KIT PORTA PRONTA DE MADEIRA, FOLHA MEDIA (NBR 15930) DE 90 X 210 CM, E = 35 MM, NUCLEO SARRAFEADO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;364,99
39500;KIT PORTA PRONTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 80 X 210 CM, E = 35 MM, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA EXTERNA);UN    ;CR;366,19
39498;KIT PORTA PRONTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 80 X 210 CM, E = 35 MM, NUCLEO SOLIDO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL COM VERNIZ (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;407,19
39501;KIT PORTA PRONTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 90 X 210 CM, E = 35 MM, NUCLEO SOLIDO, CAPA LISA EM HDF, ACABAMENTO MELAMINICO BRANCO (INCLUI MARCO, ALIZARES, DOBRADICAS E FECHADURA EXTERNA);UN    ;CR;375,72
39499;KIT PORTA PRONTA DE MADEIRA, FOLHA PESADA (NBR 15930) DE 90 X 210 CM, E = 35 MM, NUCLEO SOLIDO, ESTRUTURA USINADA PARA FECHADURA, CAPA LISA EM HDF, ACABAMENTO EM LAMINADO NATURAL COM VERNIZ (INCLUI MARCO, ALIZARES E DOBRADICAS);UN    ;CR;441,73
3731;LADRILHO HIDRAULICO, *20 x 20* CM, E= 2 CM, DADOS (36), COR NATURAL;M2    ;C ;25,00
3733;LADRILHO HIDRAULICO, *20 x 20* CM, E= 2 CM, PADRAO COPACABANA, 2 CORES (PRETO E BRANCO);M2    ;CR;26,93
38137;LADRILHO HIDRAULICO, *20 X 20* CM, E= 2 CM, RAMPA, NATURAL;M2    ;CR;25,14
38135;LADRILHO HIDRAULICO, *20 X 20* CM, E= 2 CM, TATIL ALERTA OU DIRECIONAL, AMARELO;M2    ;CR;31,87
38138;LADRILHO HIDRAULICO, *30 X 30* CM, E= 2 CM, MILANO, NATURAL;M2    ;CR;24,69
3736;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA DE 100 KG/M2, VAO ATE 4,00 M (SEM COLOCACAO);M2    ;C ;34,70
3741;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA DE 100 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO);M2    ;CR;36,17
3745;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA 100 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO);M2    ;CR;39,00
3743;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 3,50 M (SEM COLOCACAO);M2    ;CR;36,04
3744;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO);M2    ;CR;39,67
3739;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO);M2    ;CR;41,69
3737;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 4,50 M (SEM COLOCACAO);M2    ;CR;43,71
3738;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 350 KG/M2, VAO ATE 5,00 M (SEM COLOCACAO);M2    ;CR;50,43
3747;LAJE PRE-MOLDADA CONVENCIONAL (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA 350 KG/M2 VAO ATE 3,50 M (SEM COLOCACAO);M2    ;CR;39,67
11649;LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1200 MM, FURO CIRCULAR DN 600 MM, ESPESSURA 12 CM;UN    ;CR;287,82
11650;LAJE PRE-MOLDADA DE TRANSICAO EXCENTRICA EM CONCRETO ARMADO, DN 1500 MM, FURO CIRCULAR DN 530 MM, ESPESSURA 15 CM;UN    ;CR;490,57
3742;LAJE PRE-MOLDADA TRELICADA (LAJOTAS + VIGOTAS) PARA FORRO, UNIDIRECIONAL, SOBRECARGA DE 100 KG/M2, VAO ATE 6,00 M (SEM COLOCACAO);M2    ;CR;52,31
3746;LAJE PRE-MOLDADA TRELICADA (LAJOTAS + VIGOTAS) PARA PISO, UNIDIRECIONAL, SOBRECARGA DE 200 KG/M2, VAO ATE 6,00 M (SEM COLOCACAO);M2    ;CR;61,08
13250;LAJOTA CERAMICA 20  X 30 CM PARA LAJE PRE-MOLDADA;UN    ;CR;0,46
11641;LAJOTA CERAMICA 20 X 30 CM PARA LAJE PRE-MOLDADA;M2    ;CR;7,69
21106;LAMBRIS DE ALUMINIO *0,6* KG/M;KG    ;AS;17,55
3755;LAMPADA DE LUZ MISTA 160 W, BASE E27 (220 V);UN    ;CR;15,03
3750;LAMPADA DE LUZ MISTA 250 W, BASE E27 (220 V);UN    ;CR;20,21
3756;LAMPADA DE LUZ MISTA 500 W, BASE E40 (220 V);UN    ;CR;37,76
39377;LAMPADA FLUORESCENTE COMPACTA BRANCA 135 W, BASE E40 (127/220 V);UN    ;CR;111,86
38191;LAMPADA FLUORESCENTE COMPACTA 2U BRANCA 15 W, BASE E27 (127/220 V);UN    ;CR;8,33
39381;LAMPADA FLUORESCENTE COMPACTA 2U/3U BRANCA 9/10 W, BASE E27 (127/220 V);UN    ;CR;7,76
38780;LAMPADA FLUORESCENTE COMPACTA 3U BRANCA 20 W, BASE E27 (127/220 V);UN    ;CR;9,50
38781;LAMPADA FLUORESCENTE ESPIRAL BRANCA 45 W, BASE E27 (127/220 V);UN    ;CR;32,08
38192;LAMPADA FLUORESCENTE ESPIRAL BRANCA 65 W, BASE E27 (127/220 V);UN    ;CR;58,05
3753;LAMPADA FLUORESCENTE TUBULAR T10, DE 20 OU 40 W, BIVOLT;UN    ;CR;5,08
38782;LAMPADA FLUORESCENTE TUBULAR T5 DE 14 W, BIVOLT;UN    ;CR;6,61
38778;LAMPADA FLUORESCENTE TUBULAR T8 DE 16/18 W, BIVOLT;UN    ;CR;4,96
38779;LAMPADA FLUORESCENTE TUBULAR T8 DE 32/36 W, BIVOLT;UN    ;CR;5,26
39388;LAMPADA LED TIPO DICROICA BIVOLT, LUZ BRANCA, 5 W (BASE GU10);UN    ;CR;25,65
39387;LAMPADA LED TUBULAR BIVOLT 18/20 W, BASE G13;UN    ;CR;43,26
39386;LAMPADA LED TUBULAR BIVOLT 9/10 W, BASE G13;UN    ;CR;28,61
38194;LAMPADA LED 10 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27);UN    ;CR;24,39
38193;LAMPADA LED 6 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27);UN    ;CR;18,04
12216;LAMPADA VAPOR DE SODIO OVOIDE 150 W (BASE E40);UN    ;CR;29,03
3757;LAMPADA VAPOR DE SODIO OVOIDE 250 W (BASE E40);UN    ;CR;33,57
3758;LAMPADA VAPOR DE SODIO OVOIDE 400 W (BASE E40);UN    ;CR;39,14
12214;LAMPADA VAPOR MERCURIO 125 W (BASE E27);UN    ;CR;13,40
3749;LAMPADA VAPOR MERCURIO 250 W (BASE E40);UN    ;C ;23,89
3751;LAMPADA VAPOR MERCURIO 400 W (BASE E40);UN    ;CR;32,60
39376;LAMPADA VAPOR METALICO OVOIDE 150 W, BASE E27/E40;UN    ;CR;27,48
3752;LAMPADA VAPOR METALICO TUBULAR 400 W (BASE E40);UN    ;CR;53,78
746;LAVADORA DE ALTA PRESSAO (LAVA-JATO) PARA AGUA FRIA, PRESSAO DE OPERACAO ENTRE 1400 E 1900 LIB/POL2, VAZAO MAXIMA ENTRE  400 E 700 L/H;UN    ;C ;1.879,95
36521;LAVATORIO DE CANTO LOUCA BRANCA SUSPENSO *40 X 30* CM;UN    ;CR;115,45
36794;LAVATORIO LOUCA BRANCA COM COLUNA *44 X 35,5* CM;UN    ;CR;117,69
10426;LAVATORIO LOUCA BRANCA COM COLUNA *54 X 44* CM;UN    ;CR;169,50
10425;LAVATORIO LOUCA BRANCA SUSPENSO *40 X 30* CM;UN    ;CR;74,75
10431;LAVATORIO LOUCA COR COM COLUNA *54 X 44* CM;UN    ;CR;185,95
10429;LAVATORIO LOUCA COR SUSPENSO *40 X 30* CM;UN    ;CR;89,14
20269;LAVATORIO/CUBA DE EMBUTIR OVAL LOUCA BRANCA SEM LADRAO *50 X 35* CM;UN    ;CR;73,47
