CODIGO  ;DESCRICAO_INSUMO;UNIDADE;  PRECO MEDIANO R$;MESANO
14535;MAQUINA (PRENSA HIDRAULICA) PMT-1000 P/ FABRICACAO DE TUBOS DE CONCRETO SIMPLES   DN200 A DN600 X 1000 A 1500MM DE COMPR - MENEGOTTI;UN    ;74.081,28;
40637;MAQUINA DEMARCADORA DE FAIXA DE TRAFEGO A FRIO, AUTOPROPELIDA, MOTOR DIESEL 38 HP;UN    ;444.393,80;
13836;MAQUINA EXTRUSORA DE CONCRETO PARA GUIAS E SARJETAS, COM MOTOR A DIESEL DE 14 CV;UN    ;57.553,90;
14534;MAQUINA MANUAL TIPO PRENSA PARA PRODUCAO DE BLOCOS E PAVIMENTOS DE CONCRETO, COM MOTOR ELETRICO TRIFASICO PARA VIBRACAO, POTENCIA TOTAL INSTALADA DE 1,5 KW;UN    ;24.093,58;
14619;MAQUINA PARA CORTE COM DISCO ABRASIVO DE DIAMETRO DE 18'' (450 MM), COM MOTOR ELETRICO TRIFASICO DE 10 CV;UN    ;2.570,42;
39813;"MAQUINA TIPO VASO / TANQUE / JATO DE PRESSAO PORTATIL PARA JATEAMENTO, CONTROLE AUTOMATICO E REMOTO, COM CAMARA DE 1 SAIDA, CAPACIDADE 280 LITROS, DIAMETRO *670* MM, BICO DE JATO CURTO VENTURI DE 5/16"", MANGUEIRA DE 1"" DE 10 M,  COMPLETA ( VALVULAS POP UP E DOSADORA, FUNDO CONICO, ETC)";UN    ;13.339,43;
12868;MARCENEIRO;H     ;11,22;
40916;MARCENEIRO (MENSALISTA);MES   ;1.965,44;
4755;MARMORISTA / GRANITEIRO;H     ;11,76;
41067;MARMORISTA / GRANITEIRO (MENSALISTA);MES   ;2.060,42;
38463;MARTELO DE SOLDADOR/PICADOR DE SOLDA;UN    ;20,43;
40703;MARTELO DEMOLIDOR ELETRICO, COM POTENCIA DE 2.000 W, FREQUENCIA DE 1.000 IMPACTOS POR MINUTO, FORÇA DE IMPACTO ENTRE 60 E 65 J, PESO DE 30 KG;UN    ;2.519,70;
14531;MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 21 KG;UN    ;4.697,67;
36533;MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 31,5 KG;UN    ;5.405,81;
11616;MARTELO DEMOLIDOR PNEUMATICO MANUAL, PADRAO, PESO DE 32 KG;UN    ;5.105,71;
41898;MARTELO DEMOLIDOR PNEUMATICO MANUAL, PESO  DE 28 KG, COM SILENCIADOR;UN    ;5.744,62;
13447;MARTELO PERFURADOR PNEUMATICO MANUAL, DE SUPERFICIE, COM AVANCO DE COLUNA, PESO DE 22 KG;UN    ;10.570,50;
14529;MARTELO PERFURADOR PNEUMATICO MANUAL, HASTE 25 X 75 MM, 21 KG;UN    ;5.911,81;
10747;MARTELO PERFURADOR PNEUMATICO MANUAL, PESO DE 25 KG, COM SILENCIADOR;UN    ;5.800,39;
36141;MASCARA DE SEGURANCA PARA SOLDA COM ESCUDO DE CELERON E CARNEIRA DE PLASTICO COM REGULAGEM;UN    ;28,59;
4053;MASSA A OLEO PARA MADEIRA;GL    ;30,43;
4052;MASSA ACRILICA;18L   ;62,07;
4056;MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR;GL    ;16;
4051;MASSA CORRIDA PVA PARA PAREDES INTERNAS;18L   ;39,95;
4047;MASSA CORRIDA PVA PARA PAREDES INTERNAS;GL    ;7,99;
4048;MASSA CORRIDA PVA PARA PAREDES INTERNAS;L     ;2,21;
39434;MASSA DE REJUNTE EM PO PARA DRYWALL, A BASE DE GESSO, SECAGEM RAPIDA, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO (COM ADICAO DE AGUA);KG    ;1,85;
39433;MASSA DE REJUNTE PRONTA PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO PARA DRYWALL, SEM ADICAO DE AGUA;KG    ;1,33;
4049;MASSA EPOXI BICOMPONENTE (MASSA + CATALIZADOR);L     ;25,03;
38120;MASSA EPOXI BICOMPONENTE PARA REPAROS;KG    ;74,72;
38877;MASSA PARA TEXTURA LISA DE BASE ACRILICA, USO INTERNO E EXTERNO;KG    ;4,79;
10498;MASSA PARA VIDRO;KG    ;5,85;
4823;MASSA PLASTICA PARA MARMORE/GRANITO;KG    ;33,28;
12357;"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"", COMPRIMENTO 3 M";UN    ;113,36;
12358;"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"", COMPRIMENTO 3 M";UN    ;127,51;
11079;MATERIAL FILTRANTE (PEDREGULHO) 0,6 A 25,46 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE);M3    ;810,94;
11082;MATERIAL FILTRANTE (PEDREGULHO) 38 A 25,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE);M3    ;827,35;
4058;MECANICO DE EQUIPAMENTOS PESADOS;H     ;20,03;
40974;MECANICO DE EQUIPAMENTOS PESADOS (MENSALISTA);MES   ;3.503,70;
34794;MECANICO DE REFRIGERACAO;H     ;12,07;
40925;MECANICO DE REFRIGERACAO (MENSALISTA);MES   ;2.114,65;
13741;MEDIDOR DE NIVEL ESTATICO E DINAMICO PARA POCO, COMPRIMENTO DE 200 M;UN    ;1.715,57;
3288;MEIA CANA DE MADEIRA CEDRINHO OU EQUIVALENTE DA REGIAO, ACABAMENTO PARA FORRO PAULISTA, *2,5 X 2,5* CM;M     ;4,1;
13587;MEIA CANA DE MADEIRA PINUS OU EQUIVALENTE DA REGIAO, ACABAMENTO PARA FORRO PAULISTA, *2,5 X 2,5* CM;M     ;2,47;
38598;MEIA CANALETA CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 14 MPA (NBR 6136);UN    ;2,05;
38595;MEIA CANALETA CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 4,5 MPA (NBR 6136);UN    ;1,41;
38592;MEIO BLOCO CONCRETO ESTRUTURAL 14 X 19 X 14 CM, FBK 14 MPA (NBR 6136);UN    ;1,85;
38588;MEIO BLOCO CONCRETO ESTRUTURAL 14 X 19 X 14 CM, FBK 4,5 MPA (NBR 6136);UN    ;1,16;
38593;MEIO BLOCO CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 14 MPA (NBR 6136);UN    ;1,99;
38589;MEIO BLOCO CONCRETO ESTRUTURAL 14 X 19 X 19 CM, FBK 4,5 MPA (NBR 6136);UN    ;1,42;
38594;MEIO BLOCO CONCRETO ESTRUTURAL 14 X 19 X 34 CM, FBK 14 MPA (NBR 6136);UN    ;2,95;
34787;MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 14 CM, 4,0 MPA (NBR 15270);UN    ;0,66;
34788;MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 14 CM, 6,0 MPA (NBR 15270);UN    ;0,67;
34784;MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 19 CM, 4,0 MPA (NBR 15270);UN    ;0,74;
34781;MEIO BLOCO ESTRUTURAL CERAMICO 14 X 19 X 19 CM, 6,0 MPA (NBR 15270);UN    ;0,83;
34773;MEIO BLOCO VEDACAO CONCRETO APARENTE 14 X 19 X 19 CM  (CLASSE D - NBR 6136);UN    ;1,47;
34769;MEIO BLOCO VEDACAO CONCRETO APARENTE 19 X 19 X 19 CM (CLASSE D - NBR 6136);UN    ;1,71;
34763;MEIO BLOCO VEDACAO CONCRETO APARENTE 9  X 19 X 19 CM (CLASSE D - NBR 6136);UN    ;0,99;
34774;MEIO BLOCO VEDACAO CONCRETO 14 X 19 X 19 CM (CLASSE D - NBR 6136);UN    ;1,32;
34771;MEIO BLOCO VEDACAO CONCRETO 19 X 19 X 19 CM (CLASSE D - NBR 6136);UN    ;1,51;
34764;MEIO BLOCO VEDACAO CONCRETO 9 X 19 X 19 CM (CLASSE D - NBR 6136);UN    ;0,92;
4062;MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 1 M, *30 X 15* CM (H X L);UN    ;17,73;
4059;MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 1 M, *30 X 15/ 12* CM (H X L1/L2);M     ;21,5;
4061;MEIO-FIO OU GUIA DE CONCRETO, PRE-MOLDADO, COMP 80 CM, *45 X 18 /12* CM (H X L1/L2);UN    ;17,2;
10608;MESA VIBRATORIA COM DIMENSOES DE 2,0 X 1,0 M, COM MOTOR ELETRICO DE 2 POLOS E POTENCIA DE 3 CV;UN    ;8.233,33;
4069;MESTRE DE OBRAS;H     ;33,69;
40819;MESTRE DE OBRAS (MENSALISTA);MES   ;5.896,55;
34361;METACAULIM DE ALTA REATIVIDADE/CAULIM CALCINADO;KG    ;2,07;
36512;MICRO-TRATOR CORTADOR DE GRAMA COM LARGURA DO CORTE DE 107 CM, COM  2 LAMINAS E DESCARTE LATERAL;UN    ;10.535,03;
25972;MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO I-B (PREMIX) - NBR 16184;KG    ;7,67;
25973;MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO II-A (DROP-ON) - NBR 16184;KG    ;7,67;
11697;MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 40 X 30* CM (C X A X P);UN    ;413,96;
11698;MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 50 X 35* CM (C X A X P);UN    ;493,84;
11699;MICTORIO INDIVIDUAL ACO INOX (AISI 304), E = 0,8 MM, DE *50  X 45  X 35* (C X A X P);UN    ;545,8;
10432;MICTORIO SIFONADO LOUCA BRANCA SEM COMPLEMENTOS;UN    ;260,39;
10430;MICTORIO SIFONADO LOUCA COR SEM COMPLEMENTOS;UN    ;280,43;
37514;MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *47* HP, CAPACIDADE NOMINAL DE OPERACAO DE *646* KG;UN    ;115.000,00;
37519;MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *72* HP, CAPACIDADE NOMINAL DE OPERACAO DE *1200* KG;UN    ;177.478,74;
37520;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG;UN    ;174.569,25;
37521;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *4.500* KG;UN    ;212.974,49;
37522;MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *5.300* KG;UN    ;219.381,99;
21109;MINUTERIA ELETRONICA COLETIVA COM POTENCIA MAXIMA RESISTIVA PARA LAMPADAS FLUORESCENTES DE *300* W ( 110 V ) / *600* W ( 110 V );UN    ;43,9;
36800;"MISTURADOR BASE PARA CHUVEIRO/BANHEIRA, 1/2 "" OU 3/4 "", SOLDAVEL OU ROSCAVEL";UN    ;57,18;
11769;MISTURADOR CROMADO DE MESA BICA BAIXA PARA LAVATORIO (REF 1875);UN    ;140,13;
36793;MISTURADOR CROMADO DE PAREDE PARA LAVATORIO (REF 1178);UN    ;226,88;
37546;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 3 CV;UN    ;7.643,71;
37544;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 5 CV;UN    ;8.084,51;
37545;MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 7,5 CV;UN    ;9.619,48;
11771;MISTURADOR DE PAREDE CROMADO PARA COZINHA BICA MOVEL COM AREJADOR (REF 1258);UN    ;173,82;
39919;MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULENCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELETRICOS MINIMO 5 CV CADA,  PARA NATA CIMENTO, ARGAMASSA E OUTROS;UN    ;38.260,99;
38385;MISTURADOR MANUAL DE TINTAS PARA FURADEIRA, HASTE METALICA *60* CM, COM HELICE  (MEXEDOR DE TINTA);UN    ;27,75;
37587;MISTURADOR MONOCOMANDO PARA CHUVEIRO, BASE BRUTA E ACABAMENTO CROMADO;UN    ;158,09;
11571;MOLA AEREA FECHA PORTA, PARA PORTAS COM LARGURA ACIMA DE 110 CM;UN    ;141,73;
11561;MOLA AEREA FECHA PORTA, PARA PORTAS COM LARGURA ATE 110 CM;UN    ;109,61;
11560;MOLA AEREA FECHA PORTA, PARA PORTAS COM LARGURA ATE 95 CM;UN    ;93,29;
11499;MOLA HIDRAULICA DE PISO P/ VIDRO TEMPERADO 10MM;UN    ;857,86;
40924;MONTADOR DE ELETROELETRONICOS (MENSALISTA);MES   ;1.905,78;
25957;MONTADOR DE ESTRUTURA METALICA;H     ;10,72;
40983;MONTADOR DE ESTRUTURAS METALICAS (MENSALISTA);MES   ;1.877,39;
40921;MONTADOR DE MAQUINAS (MENSALISTA);MES   ;2.984,25;
34761;MONTADOR ELETROELETRONICO;H     ;10,87;
2437;MONTADOR ELETROMECANICO;H     ;17,05;
40534;MONTANTE EM BARRA CHATA ACO GALVANIZADO, *65 X 8* MM, ALTURA *1420* MM, PINTURA ELETROSTATICA, COR PRETA;UN    ;220,18;
14252;"MOTOBOMBA AUTOESCORVANTE MOTOR A GASOLINA, POTENCIA 6,0HP, BOCAIS 3"" X 3"", HM/Q = 5 MCA / 24 M3/H A 52,5 MCA / 5,0 M3/H";UN    ;1.742,03;
730;"MOTOBOMBA AUTOESCORVANTE MOTOR ELETRICO TRIFASICO 7,4HP BOCA DIAMETRO DE SUCCAO X RECLAQUE: 2""X2"", HM/ Q = 10 M / 73,5 M3/H A 28 M / 8,2 M3 /H";UN    ;4.654,38;
723;"MOTOBOMBA AUTOESCORVANTE POTENCIA 5,42 HP, BOCAIS SUCCAO X RECALQUE 2"" X 2"", A GASOLINA, DIAMETRO DO ROTOR 122 MM HM/Q = 6 MCA / 33,0 M3/H A 28 MCA / 8,0 M3/H";UN    ;2.313,39;
36502;"MOTOBOMBA CENTRIFUGA, MOTOR A GASOLINA, POTENCIA 5,42 HP, BOCAIS 1 1/2"" X 1"", DIAMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H";UN    ;2.174,31;
36503;"MOTOBOMBA TRASH (PARA AGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIAMETROS DE SUCCAO X RECALQUE: 3"" X 3"", HM/Q: 10/60 A 23/0";UN    ;2.681,18;
4087;MOTOCICLETA COM MOTOR DE *125* CILINDRADAS, USO URBANO, COM BANCO ADAPTADO PARA FIXACAO DE BAU;UN    ;9.921,00;
13227;MOTONIVELADORA - POTENCIA 177 HP PESO OPERACIONAL 14,7T.;UN    ;501.307,20;
10597;MOTONIVELADORA - POTENCIA 185HP PESO OPERACIONAL 14,7T.;UN    ;674.568,00;
4090;MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 125 HP , PESO BRUTO 13843 KG, LARGURA DA LAMINA DE 3,7 M;UN    ;480.000,00;
39628;MOTOR A DIESEL PARA VIBRADOR DE IMERSAO, DE *4,7* CV;UN    ;2.457,35;
39404;MOTOR A GASOLINA PARA VIBRADOR DE IMERSAO, 4 TEMPOS, DE 5,5 CV;UN    ;1.218,52;
39402;MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, MONOFASICO, 110/220 V;UN    ;1.003,83;
39403;MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, TRIFASICO, 220/380 V;UN    ;981,99;
4093;MOTORISTA DE CAMINHAO;H     ;19,36;
10512;MOTORISTA DE CAMINHAO - PISO MENSAL (ENCARGO SOCIAL MENSALISTA);MES   ;3.391,58;
20020;MOTORISTA DE CAMINHAO BASCULANTE;H     ;19,36;
4094;MOTORISTA DE CAMINHAO E CARRETA;H     ;19,38;
41038;MOTORISTA DE CAMINHAO-BASCULANTE (MENSALISTA);MES   ;3.389,28;
40988;MOTORISTA DE CAMINHAO-CARRETA (MENSALISTA);MES   ;3.391,23;
40990;MOTORISTA DE CARRO DE PASSEIO (MENSALISTA);MES   ;3.131,82;
40994;MOTORISTA DE ONIBUS / MICRO-ONIBUS (MENSALISTA);MES   ;3.391,23;
4095;MOTORISTA DE VEICULO LEVE;H     ;17,9;
4097;MOTORISTA DE VEICULO PESADO;H     ;19,38;
40992;MOTORISTA OPERADOR DE CAMINHAO COM MUNCK (MENSALISTA);MES   ;3.712,35;
4096;MOTORISTA OPERADOR DE CAMINHAO MUNCK;H     ;21,21;
13955;MOTOSSERRA PORTATIL COM MOTOR A GASOLINA DE *60* CC;UN    ;2.655,80;
4114;"MOURAO CONCRETO CURVO, SECAO ""T"", H = 2,80 M + CURVA COM 0,45 M, COM FUROS PARA FIOS";UN    ;33,02;
36797;MOURAO DE CONCRETO CURVO,10 X 10 CM, H= *2,60* M + CURVA DE 0,40 M;UN    ;28,88;
4107;MOURAO DE CONCRETO RETO, *10 X 10* CM, H= 2,30 M;UN    ;27,8;
36799;MOURAO DE CONCRETO RETO, TIPO ESTICADOR, *10 X 10* CM, H= 2,50 M;UN    ;26,55;
4108;MOURAO DE CONCRETO RETO, 10 X 10 CM, H= 2,00 M;UN    ;22,35;
4102;MOURAO DE CONCRETO RETO, 10 X 10 CM, H= 3,00 M;UN    ;33,26;
10826;MUDA DE ARBUSTO FLORIFERO, CLUSIA/GARDENIA/MOREIA BRANCA/ AZALEIA OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM;UN    ;86,2;
365;MUDA DE ARBUSTO FOLHAGEM, SANSAO-DO-CAMPO OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM;UN    ;53,44;
38639;MUDA DE ARBUSTO, BUXINHO, H= *50* M;UN    ;206,89;
38640;MUDA DE ARBUSTO, PINGO DE OURO/ VIOLETEIRA, H = *10 A 20* CM;UN    ;3,1;
358;MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE  DA REGIAO, H= *1* M;UN    ;63,79;
359;MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE  DA REGIAO, H= *2* M;UN    ;131,03;
38641;MUDA DE PALMEIRA, ARECA, H= *1,50* CM;UN    ;129,31;
360;MUDA DE RASTEIRA/FORRACAO, AMENDOIM RASTEIRO/ONZE HORAS/AZULZINHA/IMPATIENS OU EQUIVALENTE DA REGIAO;UN    ;3;
4127;MUFLA TERMINAL PRIMARIA UNIPOLAR USO EXTERNO PARA CABO 25/70MM2 ISOL, 3,6/6KV EM EPR - BORRACHA DE SILICONE;UN    ;175,6;
4154;MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 25/70MM2 ISOL 6/10KV EM EPR- BORRACHA DE SILICONE;UN    ;214,55;
4168;MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/120MM2 ISOLACAO 15/25KV EM EPR - BORRACHA DE SILICONE;UN    ;226,59;
4161;MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/70MM2 ISOLACAO 8,7/15KV EM EPR - BORRACHA DE SILICONE;UN    ;218,09;
4214;"NIPEL PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL";UN    ;3,68;
4215;"NIPEL PVC, ROSCAVEL, 1 1/4"",  AGUA FRIA PREDIAL";UN    ;3,05;
4210;"NIPEL PVC, ROSCAVEL, 1/2"",  AGUA FRIA PREDIAL";UN    ;0,47;
4212;"NIPEL PVC, ROSCAVEL, 1"",  AGUA FRIA PREDIAL";UN    ;1,23;
4213;"NIPEL PVC, ROSCAVEL, 2"",  AGUA FRIA PREDIAL";UN    ;6,65;
4211;"NIPEL PVC, ROSCAVEL, 3/4"",  AGUA FRIA PREDIAL";UN    ;0,69;
4209;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""";UN    ;10,95;
4180;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""";UN    ;8,24;
4177;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""";UN    ;2,73;
4179;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""";UN    ;5,6;
4208;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""";UN    ;26,08;
4181;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""";UN    ;17,04;
4178;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""";UN    ;3,79;
4182;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""";UN    ;42,42;
4183;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""";UN    ;68,29;
4184;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5""";UN    ;150,76;
4185;"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""";UN    ;250,49;
4205;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""";UN    ;14,46;
4192;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""";UN    ;14,46;
4191;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""";UN    ;14,46;
4207;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""";UN    ;11,64;
4206;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""";UN    ;11,3;
4190;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""";UN    ;11,3;
4186;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 1/4""";UN    ;3,34;
4188;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""";UN    ;6,82;
4189;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""";UN    ;6,82;
4197;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""";UN    ;36,12;
4194;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""";UN    ;21,82;
4193;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""";UN    ;21,82;
4204;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""";UN    ;21,82;
4187;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""";UN    ;4,35;
4202;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""";UN    ;65,96;
4203;"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""";UN    ;58,26;
40356;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 15 MM (1/2"")";UN    ;16,58;
40359;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 20 MM (3/4"")";UN    ;21,42;
40362;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 25 MM (1"")";UN    ;32,15;
40365;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 32 MM (1 1/4"")";UN    ;48,54;
40368;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 40 MM (1 1/2"")";UN    ;71,96;
40371;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 50 MM (2"")";UN    ;118,38;
40374;"NIPLE SEXTAVADO EM ACO PRETO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 65 MM (2 1/2"")";UN    ;188,06;
7595;NIVELADOR;H     ;29,69;
41094;NIVELADOR (MENSALISTA);MES   ;5.196,33;
38175;NUMERO / ALGARISMO PARA PORTA, TAMANHO *40* MM, EM ZAMAC, (MODELO DE 0 A 9), FIXACAO POR PARAFUSOS;UN    ;1,89;
38176;NUMERO / ALGARISMO PARA RESIDENCIA (FACHADA), TAMANHO *120* MM, EM ZAMAC, (MODELO DE 0 A 9), FIXACAO POR PARAFUSOS;UN    ;5,12;
36152;OCULOS DE SEGURANCA CONTRA IMPACTOS COM LENTE INCOLOR, ARMACAO NYLON, COM PROTECAO UVA E UVB;UN    ;4,13;
11138;OLEO COMBUSTIVEL BPF A GRANEL;L     ;1,97;
5333;OLEO DE LINHACA;L     ;18,57;
4221;OLEO DIESEL COMBUSTIVEL COMUM;L     ;3,07;
4227;OLEO LUBRIFICANTE PARA MOTORES DE EQUIPAMENTOS PESADOS (CAMINHOES, TRATORES, RETROS E ETC);L     ;13,75;
38170;OLHO MAGICO / VISOR PARA PORTA DE *25 A 46* MM DE ESPESSURA, ANGULO DE VISAO APROXIMADO DE 200 GRAUS, LATAO CROMADO, COM FECHO JANELA;UN    ;8,63;
4242;OPERADOR DE ACABADORA;H     ;19,36;
40980;OPERADOR DE BATE-ESTACAS (MENSALISTA);MES   ;2.234,92;
4243;OPERADOR DE BETONEIRA (CAMINHAO);H     ;20,49;
41031;OPERADOR DE BETONEIRA (CAMINHAO) (MENSALISTA);MES   ;3.584,54;
37623;OPERADOR DE BETONEIRA ESTACIONARIA/MISTURADOR (COLETADO CAIXA);H     ;11,44;
4250;OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA;H     ;10,89;
40978;OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA (MENSALISTA);MES   ;1.907,89;
25960;OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO;H     ;21,23;
41043;OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO (MENSALISTA);MES   ;3.716,58;
4234;OPERADOR DE ESCAVADEIRA;H     ;22,88;
40987;OPERADOR DE ESCAVADEIRA (MENSALISTA);MES   ;4.002,06;
4253;OPERADOR DE GUINCHO;H     ;10,07;
40981;OPERADOR DE GUINCHO OU GUINCHEIRO (MENSALISTA);MES   ;1.762,05;
4254;OPERADOR DE GUINDASTE;H     ;26,51;
41036;OPERADOR DE GUINDASTE (MENSALISTA);MES   ;4.637,40;
4251;OPERADOR DE JATO ABRASIVO OU JATISTA;H     ;10,81;
40979;OPERADOR DE JATO ABRASIVO OU JATISTA (MENSALISTA);MES   ;1.890,96;
4230;OPERADOR DE MAQUINAS E EQUIPAMENTOS;H     ;19,18;
40998;OPERADOR DE MAQUINAS E TRATORES DIVERSOS (TERRAPLANAGEM) (MENSALISTA);MES   ;3.355,84;
4257;OPERADOR DE MARTELETE OU MARTELETEIRO;H     ;10,11;
40982;OPERADOR DE MARTELETE OU MARTELETEIRO (MENSALISTA);MES   ;1.771,59;
41029;OPERADOR DE MESA VIBROACABADORA (MENSALISTA);MES   ;3.389,28;
